target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper
fvc,exposures,smoke_exposure,smoke_exposure,sex[T.True],-1245.1880607198054,3.4510255198768967,-360.81682199910915,0.0,-1251.9520032250307,-1238.4241182145802
fvc,exposures,smoke_exposure,smoke_exposure,age,-33.54641439779225,0.21189061778449822,-158.31948931269048,0.0,-33.96171586335259,-33.13111293223191
fvc,exposures,smoke_exposure,smoke_exposure,smoke_exposure,33.045988322587874,4.340570844093209,7.613281641873888,2.6883685491143472e-14,24.538554384414397,41.55342226076135
fvc,NA,born_uk,afghanistan,Intercept,6341.784523761994,12.345946471748785,513.6734180950721,0.0,6317.586710205844,6365.982337318144
fvc,NA,born_uk,afghanistan,sex[T.True],-1245.7505443721432,3.4510521451591485,-360.97702728704905,0.0,-1252.5145390624007,-1238.9865496818857
fvc,NA,born_uk,afghanistan,born_uk_afghanistan[T.True],-926.7470492498763,136.62547587049818,-6.783120375941474,1.180585848236913e-11,-1194.5303090995612,-658.9637894001914
fvc,NA,born_uk,afghanistan,age,-33.59823093342225,0.2118611613615605,-158.58607928653703,0.0,-34.0134746649699,-33.1829872018746
fvc,NA,born_uk,akrotiri_and_dhekelia,Intercept,6340.576036569294,12.346697055824565,513.5443113166951,0.0,6316.376751883039,6364.775321255549
fvc,NA,born_uk,akrotiri_and_dhekelia,sex[T.True],-1245.525085728012,3.451445214095612,-360.8705943357641,0.0,-1252.2898508256953,-1238.7603206303288
fvc,NA,born_uk,akrotiri_and_dhekelia,born_uk_akrotiri_and_dhekelia[T.True],216.8772473049819,640.8198995044702,0.33843712948472354,0.7350342906221928,-1039.1172191187475,1472.8717137287113
fvc,NA,born_uk,akrotiri_and_dhekelia,age,-33.58183746138506,0.21188227827674644,-158.49290339196142,0.0,-33.99712258167335,-33.16655234109676
fvc,NA,born_uk,albania,Intercept,6340.626193811404,12.346629844448566,513.551169322724,0.0,6316.4270408581315,6364.825346764676
fvc,NA,born_uk,albania,sex[T.True],-1245.5100751612194,3.4514361928986435,-360.8671884834105,0.0,-1252.274822577533,-1238.7453277449058
fvc,NA,born_uk,albania,born_uk_albania[T.True],-557.3974357268917,453.12821702357473,-1.230109745511373,0.2186580179918018,-1445.5198763723083,330.72500491852486
fvc,NA,born_uk,albania,age,-33.58271927293577,0.21188111862587475,-158.49793266493862,0.0,-33.998002120331044,-33.167436425540494
fvc,NA,born_uk,algeria,Intercept,6340.975336472126,12.347004132257743,513.5638790227432,0.0,6316.77544992207,6365.175223022183
fvc,NA,born_uk,algeria,sex[T.True],-1245.5854648219006,3.451404171968918,-360.89237966915164,0.0,-1252.3501494778184,-1238.8207801659828
fvc,NA,born_uk,algeria,born_uk_algeria[T.True],-398.9151958417567,136.63552829018028,-2.9195568739234417,0.003505836451172143,-666.7181582373591,-131.11223344615428
fvc,NA,born_uk,algeria,age,-33.58713725731996,0.2118824412809078,-158.51779436877015,0.0,-34.00242269709322,-33.171851817546695
fvc,NA,born_uk,angola,Intercept,6340.937996515982,12.347054676626275,513.558752478821,0.0,6316.738010899952,6365.137982132012
fvc,NA,born_uk,angola,sex[T.True],-1245.5042502096048,3.4513614109890236,-360.8733197989522,0.0,-1252.2688510548387,-1238.739649364371
fvc,NA,born_uk,angola,born_uk_angola[T.True],-513.9537203230909,193.22559117658815,-2.6598636194798364,0.007818094057784627,-892.672098882987,-135.2353417631948
fvc,NA,born_uk,angola,age,-33.5877261234569,0.2118870962101198,-158.51709105565033,0.0,-34.003020686800355,-33.17243156011345
fvc,NA,born_uk,anguilla,Intercept,6340.655228220659,12.346578906294624,513.5556396912524,0.0,6316.456175105172,6364.854281336146
fvc,NA,born_uk,anguilla,sex[T.True],-1245.509982289388,3.451408880546611,-360.8700172586137,0.0,-1252.2746761740261,-1238.74528840475
fvc,NA,born_uk,anguilla,born_uk_anguilla[T.True],-1136.7334488470256,640.8137972768109,-1.7738904088483498,0.07608338944481592,-2392.715955023923,119.2490573298719
fvc,NA,born_uk,anguilla,age,-33.583229725191416,0.21188026062108334,-158.5009836534517,0.0,-33.99851089091408,-33.16794855946875
fvc,NA,born_uk,antigua_and_barbuda,Intercept,6340.619096123381,12.34629994024211,513.5643169867005,0.0,6316.420589775898,6364.817602470863
fvc,NA,born_uk,antigua_and_barbuda,sex[T.True],-1245.523176532054,3.4513386230020044,-360.88118628263925,0.0,-1252.2877327132792,-1238.758620350829
fvc,NA,born_uk,antigua_and_barbuda,born_uk_antigua_and_barbuda[T.True],-830.5593026086501,286.57731326505115,-2.8982032567263203,0.0037536380092969735,-1392.2452301864546,-268.8733750308455
fvc,NA,born_uk,antigua_and_barbuda,age,-33.58208281972752,0.21187534160517452,-158.4992503861401,0.0,-33.99735434427524,-33.1668112951798
fvc,NA,born_uk,argentina,Intercept,6340.608140816825,12.346588754167957,513.5514162708598,0.0,6316.409068399698,6364.807213233951
fvc,NA,born_uk,argentina,sex[T.True],-1245.5079801899142,3.4514356500836345,-360.8666382523265,0.0,-1252.2727265423212,-1238.7432338375072
fvc,NA,born_uk,argentina,born_uk_argentina[T.True],-146.1221884558652,109.91152899092984,-1.3294527862306742,0.1837007358348714,-361.54663503676636,69.30225812503596
fvc,NA,born_uk,argentina,age,-33.581951788683355,0.2118802240798895,-158.4949795787514,0.0,-33.997232882785994,-33.166670694580716
fvc,NA,born_uk,armenia,Intercept,6340.610006997003,12.34669882717242,513.5469890172334,0.0,6316.410718838942,6364.809295155065
fvc,NA,born_uk,armenia,sex[T.True],-1245.5184583224172,3.451442403677654,-360.86896799878974,0.0,-1252.2832179117363,-1238.7536987330982
fvc,NA,born_uk,armenia,born_uk_armenia[T.True],-376.71711808217606,640.8200214263226,-0.5878672723796733,0.5566223059061437,-1632.711823470351,879.2775873059988
fvc,NA,born_uk,armenia,age,-33.58243469349192,0.21188231858928933,-158.4956919344827,0.0,-33.997719892792006,-33.16714949419183
fvc,NA,born_uk,aruba,Intercept,6340.612535930251,12.346506774763162,513.5551821743427,0.0,6316.413624191155,6364.811447669348
fvc,NA,born_uk,aruba,sex[T.True],-1245.5545372223205,3.4514365069735646,-360.88003783517394,0.0,-1252.319285254215,-1238.789789190426
fvc,NA,born_uk,aruba,born_uk_aruba[T.True],-545.1895209541641,286.5855048803154,-1.9023625119555423,0.05712576873879871,-1106.891503937631,16.512462029302696
fvc,NA,born_uk,aruba,age,-33.58180742243065,0.21187888869911425,-158.49529714175358,0.0,-33.9970858992131,-33.1665289456482
fvc,NA,born_uk,australia,Intercept,6340.284543065147,12.346825614403052,513.5153553694772,0.0,6316.0850064065935,6364.4840797237
