target,group,cov,val,index,coef,std_err,t,p>|t|,[0.025,0.975],mse,rss,n_vars
fvc,anthropometrics,leg_len,,sex[T.True]:age,2.123572764807608,2.3162423164830797,0.9168180503808359,0.3593802485252805,-2.4197173421007236,6.66686287171594,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,height,32.402042427069375,8.681570216038711,3.7322790256546483,0.00019659134902871254,15.373214400627074,49.43087045351167,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,sit_height,52.8549743532321,6.97217030193088,7.58084958690616,5.87101444647092e-14,39.179120090911425,66.53082861555278,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,waist_circ,-7.698813367596955,2.390242230244688,-3.220934376516656,0.0013041678003262284,-12.387253692041966,-3.010373043151943,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,arm_len,28.10479567208299,8.87913064919904,3.1652643465290424,0.0015794670188533874,10.68845449336537,45.52113685080061,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,arm_circ,-11.04138950320138,6.755941499608772,-1.6343228406937467,0.10239362487256289,-24.293112761858197,2.210333755455437,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,bmi,38.305831756903935,21.557571594404763,1.7769084791928123,0.07577887305474727,-3.97916625769939,80.59082977150726,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,weight,-11.50360138081944,8.050330969031066,-1.428960054570776,0.15321668641735314,-27.294258855928128,4.287056094289248,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,leg_len,5.11764278349037,5.223081332440937,0.9798129605419544,0.32733096329785916,-5.127387961517109,15.36267352849785,248889.4055422353,390507477.2957672,15
fvc,demographics,poverty_ratio,,Intercept,6017.974108967404,138.6436075298707,43.40606982309541,1.265358129908523e-270,5746.026772410533,6289.921445524275,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,sex[T.True],-1238.6041327341802,153.37127162652732,-8.075854882068732,1.3267795288463366e-15,-1539.4395593815168,-937.7687060868436,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,race_1[T.True],-607.3450697436394,40.16087838809643,-15.122803437577572,2.5479743781731124e-48,-686.1200245072348,-528.5701149800441,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,race_2[T.True],-4.809142625854552e-13,1.6668551453699797e-13,-2.8851593008624046,0.003965881978533037,-8.078653750713445e-13,-1.53963150099566e-13,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,race_3[T.True],-270.7450072070215,40.2616513529889,-6.724637418204711,2.461912743723944e-11,-349.7176266151519,-191.7723877988911,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,race_4[T.True],-594.353371434443,68.86917891446232,-8.630179432989154,1.4831667172575634e-17,-729.4392229232076,-459.26751994567854,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,age,-28.776758026375102,2.2583607670833015,-12.742321087848428,1.8777683127488778e-35,-33.20649847048838,-24.347017582261824,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,sex[T.True]:age,-1.297112072826093,2.6925022356481625,-0.4817496734645574,0.6300513147989276,-6.578414432909177,3.9841902872569914,342525.1904627503,537422023.8360553,8
fvc,demographics,poverty_ratio,,poverty_ratio,62.75459934096963,8.543890478683911,7.344967669884769,3.301169100788397e-13,45.995887555349746,79.51331112658951,342525.1904627503,537422023.8360553,8
fvc,demographics,immigrant,,Intercept,6049.459704961878,138.7792434873026,43.59052227803334,3.801729774939206e-272,5777.246185127007,6321.673224796748,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,sex[T.True],-1224.7895157700668,153.10545891635644,-7.999646285892299,2.4113784712545654e-15,-1525.1037041909583,-924.4753273491754,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,race_1[T.True],-607.3514627145038,40.07091319286944,-15.156915935286973,1.6283528073266653e-48,-685.949991205737,-528.7529342232706,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,race_2[T.True],-6.909413629862531e-14,3.779221367980707e-13,-0.18282638028039971,0.8549580053392775,-8.103830531151432e-13,6.721947805178926e-13,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,race_3[T.True],-229.42155406152781,42.74039010027352,-5.3677927020151275,9.17255251763219e-08,-313.25622368469374,-145.58688443836186,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,race_4[T.True],-490.9694536128807,77.81321155114092,-6.309589899013518,3.636554738555574e-10,-643.5989655897888,-338.33994163597265,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,immigrant[T.True],-126.85576566352663,44.80206412618819,-2.831471454222028,0.004692903471976896,-214.73437967811526,-38.97715164893799,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,age,-28.963032757712124,2.254261919573166,-12.848122263980814,5.487730564224059e-36,-33.38473557390357,-24.541329941520683,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,sex[T.True]:age,-1.5707728379141361,2.6882086961647236,-0.5843195285229019,0.5590898422644959,-6.843656108103311,3.702110432275039,340773.86823023885,534674199.25324476,9
fvc,demographics,immigrant,,poverty_ratio,59.30994381669774,8.611120744480548,6.8875986734611185,8.20113841217554e-12,42.41935248131127,76.2005351520842,340773.86823023885,534674199.25324476,9
fvc,demographics,married,,Intercept,6016.716739556216,140.0432968984587,42.963261168571044,9.820792554603535e-267,5742.023660054578,6291.409819057855,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,sex[T.True],-1247.700885207111,153.61378844679294,-8.122323508994612,9.20449414311727e-16,-1549.012304867264,-946.389465546958,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,race_1[T.True],-598.0930473139741,40.42003467752551,-14.796945427820921,1.8604416445629145e-46,-677.3764121378048,-518.8096824901435,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,race_2[T.True],-1.2807867327528166e-13,2.6573446964976144e-13,-0.48197990062820834,0.6298878786741152,-6.493133300882722e-13,3.931559835377088e-13,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,race_3[T.True],-230.90527603853133,42.724003331677196,-5.404579581317686,7.504354492482905e-08,-314.70784498494885,-147.1027070921138,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,race_4[T.True],-489.9355753119444,77.76936085090975,-6.299853437797838,3.867074162641835e-10,-642.4791507356227,-337.391999888266,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,immigrant[T.True],-128.65999693284198,44.78815563937203,-2.8726344073820385,0.004125742786323331,-216.5113734017804,-40.808620463903566,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,married[T.True],57.38250235748748,33.95257321209923,1.6900781569344745,0.09121292193348007,-9.2150221166671,123.98002683164206,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,age,-29.093290390419078,2.2542397773099387,-12.906031861941987,2.792578197229143e-36,-33.51495197707351,-24.671628803764648,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,sex[T.True]:age,-1.0067797473626443,2.707256565001721,-0.3718819118874329,0.7100313118479529,-6.317027787156809,4.3034682924315195,340150.6519781929,533696372.95378464,10
fvc,demographics,married,,poverty_ratio,56.90193149372057,8.723147558269922,6.523096292206484,9.282564621172086e-11,39.79159262854964,74.0122703588915,340150.6519781929,533696372.95378464,10
fvc,demographics,veteran,,Intercept,6035.193915102746,140.56012400885012,42.93674296077564,1.865317306386051e-266,5759.486948550168,6310.900881655325,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,sex[T.True],-1265.1017416998143,154.01712512163024,-8.21403295705422,4.443040473350568e-16,-1567.2044515818857,-962.9990318177429,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,race_1[T.True],-598.7636710188679,40.40783545793266,-14.818009037930825,1.4195445382000054e-46,-678.0231467600879,-519.5041952776478,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,race_2[T.True],6.894328844474277e-12,1.8771992053986909e-13,36.72667676742393,2.9919911095632305e-213,6.5261185129987604e-12,7.262539175949794e-12,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,race_3[T.True],-234.00421786321493,42.760816916205926,-5.472398207961496,5.1660334368823895e-08,-317.87903799737353,-150.12939772905636,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,race_4[T.True],-491.2780969358584,77.74630197241568,-6.318989900126226,3.4284545556017936e-10,-643.7765187225798,-338.779675149137,339683.6231207004,532963604.67637897,11
